X,Y,Z,Normalized Luminosity,Normalized Radius
-366.47477666022587,204.4249800132793,-233.8930717802334,0.7226,0.4875
-968.9185366787345,881.6903441235452,692.4957902208173,0.1445,0.2814
779.0934906674815,148.22836357700908,-263.1476776514263,0.5176,0.1698
774.4833324746173,627.2876222899661,-924.3304231330103,0.2152,0.8532
122.245356785696,-562.421772446039,21.865529369943943,0.6675,0.1779
700.910960688177,-939.1588744696462,-889.1722772295645,0.1507,0.2963
930.0075461096806,-2.422488362029185,-607.1729273562785,0.3588,0.6967
80.39127512669415,-684.4463870929522,169.81531606592512,0.5902,0.44
-345.2293998983939,231.42112832225575,-415.0272609549968,0.6609,0.2344
602.9442011847193,-172.85248570513897,509.3749386626946,0.5335,0.3389
-144.72022560908,-629.1716975872525,751.943227973936,0.4278,0.167
-376.95259754393294,-522.410701281969,90.66204518176505,0.6244,0.4789
-602.2900626492889,792.031883984592,668.1229583639924,0.308,0.6558
-20.352992828850347,-586.5470302761526,-402.15626876262786,0.5892,0.4494
776.6783934794109,-583.5072740710082,-382.1740880815605,0.3973,0.7792
-577.6048605444593,156.9673087435624,-134.7277155141195,0.6458,0.3471
274.37649539094696,935.3481656690092,51.708979563710955,0.4364,0.3323
-199.38357024320385,-351.0832167479356,909.7601447406366,0.4253,0.8598
783.8922545714734,450.79418576682133,382.6424286014335,0.4331,0.7691
674.1695856387423,677.4052088491646,531.5154197610627,0.3686,0.7279
-535.8518560656466,-206.85187261282988,553.6260585450962,0.5394,0.3578
654.4729984739233,-343.63229671558736,506.60926091236365,0.4826,0.6336
-230.58532452021564,-528.4050036602716,427.7297605211281,0.5855,0.2137
-155.45019676371567,-806.6093918849713,773.6473399566701,0.3485,0.5716
-922.8799005274745,-52.92377549934986,890.446198016479,0.259,0.6927
56.17625905143382,276.24390970398804,481.19734679220505,0.678,0.4004
-916.6547702747707,701.3258542941448,649.8983045652542,0.2353,0.1556
-151.31354151467224,283.85274485437867,-138.61552299495884,0.7978,0.4016
-281.96110614229883,210.0891210719044,350.8470234863946,0.7132,0.8489
320.144789311807,-563.7874280792737,-131.4805328988566,0.6181,0.1627
917.8186896085351,-122.7503444146572,203.91924343592154,0.4526,0.1649
-53.24092535016382,749.2711558732267,194.4250322750679,0.552,0.6075
-503.974966094495,-723.7640526953784,-172.88066914214255,0.4811,0.2114
-215.12998753837212,-828.5371162150512,-820.1344139181317,0.3156,0.897
-678.2929784558282,-113.00233198944136,488.7436790870379,0.5129,0.7951
189.0375419889292,-533.3020734884412,-986.9961479725613,0.3432,0.6315
-676.8024282534211,902.7566201574111,-776.9810204388879,0.2091,0.5569
788.2582685209281,-314.6829660644155,-103.06891399069355,0.5064,0.2801
-522.1153056644816,-268.40898405240864,7.941613664521128,0.661,0.7578
842.065828553234,-184.88789758310213,-321.64313715553146,0.4687,0.3302
933.2421894713309,-14.465953878124878,-300.55402156991363,0.4339,0.2759
632.8547751667493,53.6005664492659,710.6612848348432,0.4497,0.942
-549.7053924557582,850.2750511214215,824.1828329678431,0.2462,0.2106
-988.5679523729971,-406.82203570526167,-981.5661549640578,0.1621,0.6197
970.4374269576203,645.5794439984018,-469.4219429626198,0.2745,0.2047
866.2188227429901,-833.1388247185419,-452.3583272964196,0.2586,0.6654
-412.7975279694866,-306.8633070442377,-197.6595758511928,0.6819,0.6925
-464.2226497447439,-979.663047772956,-927.4270856002682,0.1763,0.3816
-172.02500065573201,-302.99961686023335,634.3020937463607,0.5822,0.2517
33.247419868836005,-117.42908774452565,-986.6986133059589,0.426,0.4582
617.824134582137,-248.2582905017889,-874.4974807097519,0.3654,0.4222
219.71522894639475,-225.10939448994645,-177.70620191788544,0.7914,0.9102
751.7305942562443,498.98951246688966,-132.38778493777102,0.4735,0.4587
345.53138216396655,-328.00603056889327,753.4094364120087,0.4853,0.6085
132.38111148632538,722.1658732842561,-983.7286893027108,0.2913,0.9274
941.6828348371998,71.42545656784705,-644.1076965390025,0.34,0.4349
656.405350841572,-478.36708471234647,-539.5561988049483,0.437,0.3206
435.7335678024242,-406.3729124672735,-510.88051437562723,0.5469,0.4319
515.5500648030984,382.5085316842917,-151.62286226696108,0.6192,0.1769
-238.32552534218894,825.5369328619122,-366.65234017279795,0.4606,0.2411
946.337128833811,941.9191147523452,793.5139343882338,0.1033,0.7454
439.3029378150736,640.8246249138303,-44.78721527430673,0.5507,0.2416
72.14523464447211,-191.99393536488424,847.7710487535778,0.4964,0.1525
273.52349176548364,-493.33561832825023,421.0209065504912,0.5936,0.8432
-532.0879867212132,-940.7384037636601,-627.3810453842161,0.2785,0.1854
-515.8708268791794,-251.77391206840014,-420.51950655813687,0.5892,0.1594
145.14632430257757,858.1560965204612,475.63832385496244,0.4274,0.7932
-650.6691610515145,25.470844416408,640.3850593612135,0.4727,0.5208
605.4499312888245,308.1813905595245,-726.4990457419034,0.4257,0.2561
170.20296821098668,-881.362834492263,-957.9231985775069,0.2421,0.1947
966.1550532345102,870.227196521613,-270.51894930805395,0.2332,0.541
229.16066332272203,-443.373567368071,710.046241179878,0.4989,0.2034
44.879402045162806,-554.561905746255,838.4934881123224,0.419,0.422
773.1470388026305,-356.63302860612635,374.54843765183045,0.463,0.1952
-968.4865374649531,-107.26640050813432,-284.99322388050643,0.4139,0.9663
518.8572228633923,519.8100932917598,-363.3384938861435,0.5269,0.1959
-361.2010781286348,675.9009459595977,954.311704200416,0.2934,0.3967
-402.38234787577244,134.12454657539433,46.69487370123261,0.7536,0.9071
-255.6309021645826,662.1678203528679,-910.3102203297284,0.3335,0.2806
551.5601682394047,-233.73486991033747,988.7216121939991,0.3326,0.97
-499.51676721348326,-212.07593666205753,-966.0722242580923,0.3603,0.9728
633.2608598781017,191.74955488502133,-517.2496575056698,0.5151,0.9929
612.1025635732733,-267.9241557192073,-914.9851218739183,0.3459,0.2762
121.81632472829324,128.62786747969153,-318.25687995446356,0.7897,0.9163
-818.2790185479612,-207.5277105000821,733.1997142307491,0.3544,0.2879
-243.0638835103971,-719.9195554263265,-751.2602271132889,0.3831,0.849
571.0287785054502,161.337144612497,563.9970926734525,0.5273,0.3189
730.0561230726041,-774.3160070167403,-5.195543419611113,0.3856,0.7393
-666.8885847913713,176.78697884655162,-281.5092199010753,0.5698,0.3938
-617.0214486643353,-601.8276221205234,653.1343074000249,0.3756,0.8221
-538.8930180000893,-802.7347658110737,711.1905734354648,0.307,0.915
-971.8638858386031,-743.6060718792952,157.2060502084289,0.2877,0.1693
-97.83719525714992,367.9018964853078,-254.55329455902404,0.7356,0.5908
455.85932024849785,669.0041140050116,-937.0713895261224,0.285,0.6726
695.5081354983656,566.3042625625023,27.01854282785098,0.4819,0.8863
543.217166095746,82.46839484589236,-571.5700848051381,0.5423,0.5111
-413.68781228297564,-914.3932124132089,60.00451701743896,0.4195,0.5912
367.45528006470295,902.1216036490114,606.0879615086901,0.3376,0.8233
-606.0411228102571,210.5955963678664,304.48401694507356,0.59,0.1155
663.582940560068,585.4948448853445,-250.95077682155534,0.4689,0.8804
-118.01475729051504,-401.0801967696174,-534.1412030386928,0.6084,0.3487
-608.6789521266448,-851.5977923118077,-465.06860092098896,0.3387,0.2864
-526.9476826397035,343.2692008755728,224.53502252271232,0.6145,0.4062
642.324607629261,-202.90667662975693,-871.7854180165259,0.3639,0.303
-600.3753665549491,-560.5490880784826,420.81826533971343,0.4672,0.9025
609.3454957170561,-992.6687569837229,830.4005567767999,0.1741,0.1309
-385.4381668313081,401.12575216643495,-335.59224564785245,0.6249,0.9085
-535.6937625808423,-209.00867229776395,446.0971754802483,0.5798,0.9054
-600.2920868067414,521.5211771737534,-20.216399807769108,0.5407,0.6309
88.02753378794705,-632.9544936430605,249.02823250322353,0.604,0.7266
509.63729924527775,-131.44606922206356,-560.3279657635085,0.5562,0.4687
-466.8432105142617,-569.5339901761498,890.6377590953903,0.3328,0.669
360.7463515956226,59.312602532812434,-729.831738900615,0.5287,0.4355
-176.7918452656976,-662.1939119405207,-417.9094415126317,0.5365,0.5944
660.8562124373957,-13.124031552272527,605.4544316616971,0.4825,0.8
-707.3176323726154,892.3303821719296,-895.8874466707376,0.1635,0.7539
932.7503163486435,-655.4093472398083,528.8733595503516,0.2744,0.95
-815.4940300804788,609.4924414725097,-300.0364296674172,0.3872,0.4373
452.8233742324012,178.67891527524262,175.58911894669268,0.7012,0.1204
-597.7475781236017,-836.6640156888793,-896.3733030006694,0.2124,0.6833
805.1543230202349,-986.4676792290676,-479.20556438063613,0.2145,0.43
22.018225822774525,-838.5182016146862,351.3853221064778,0.4749,0.8372
-151.60499370598552,449.94156779603895,-665.7433406207444,0.5279,0.822
-72.0640456368784,756.4200684254834,993.9747859341601,0.2777,0.8621
-352.5746898598718,-448.0245992080851,246.12117707977654,0.6415,0.1344
357.4566741677256,-34.98007002977158,345.47960326374937,0.7123,0.3655
299.08808894408,410.25850898475824,246.7169232897213,0.6741,0.1154
-613.4324594698085,-46.42848000997594,261.81550589485596,0.614,0.9574
261.6635297233763,-880.3570040632296,725.042841360189,0.3244,0.6877
912.5859081836998,620.7827633960771,-903.0797600849617,0.1766,0.7742
332.23853967347077,104.23712714493081,-800.1556390688669,0.4962,0.8891
-650.4723404263282,855.4294778124126,-815.7727783965394,0.221,0.3492
-923.4394538365842,-966.2356358344164,343.8327828480119,0.2032,0.1514
118.5470260864729,434.2056802609575,-409.51783833477157,0.6487,0.5989
-449.83697329057736,603.6283809605225,935.634981478242,0.3067,0.7395
-845.391803042886,994.0665700812774,-36.8650280458171,0.2463,0.719
-216.46117187671643,-937.3625106065056,196.57544884482172,0.4331,0.122
664.3560623013573,282.63915612323945,356.07163237733585,0.5352,0.8895
-262.807092629364,-290.7173288963587,981.8100450457898,0.3897,0.4509
-533.9793145926561,977.0321635362693,-383.987670667741,0.32,0.134
804.5349149906335,-187.56370986780155,-319.8249746056488,0.4885,0.7222
-587.2751797346975,339.52813322798875,-339.4541340115818,0.5621,0.1428
-722.2295832154261,903.0212323160877,513.7912810842947,0.2695,0.3472
-501.8785376071242,572.9217991692001,567.3001092819927,0.4517,0.3705
660.4025567660722,-54.6089066216673,-271.85154119714787,0.5865,0.1692
956.9938199764408,886.7666644942892,824.8296321453538,0.1088,0.1844
503.0327131113677,665.9267358218588,-291.31891708315163,0.4897,0.5843
74.93546729720606,-208.1366835910536,-329.5238646835859,0.7709,0.4454
461.46779602945344,191.5174847813662,929.0596922184905,0.391,0.7685
-939.3538998418201,-153.18847489367943,246.56430117030732,0.4324,0.304
-312.4505980174455,584.3530322252993,143.49251558497917,0.6086,0.8416
526.6445594837314,-366.1743035293681,56.14133648056122,0.6283,0.5538
855.2909249764127,-466.7302331487981,-720.8962545689892,0.3002,0.2764
-145.61242795598957,-264.11314485780156,230.7727712633582,0.7807,0.8845
593.2023782229446,101.29835501466914,459.0214441423832,0.563,0.5888
-502.06773461399143,-571.3029228262685,433.45583294614335,0.4946,0.5983
-25.479617573691144,413.34928586769206,-601.4008753383762,0.5784,0.5339
174.13457650880287,-628.8811018782976,569.7090010155168,0.4999,0.1356
-399.458614104081,592.9409073218524,152.45601592484718,0.5779,0.4183
593.4848386538051,474.94344484057297,-595.8870533758741,0.4424,0.8143
933.701580508593,-996.8678416923269,905.3864161585607,0.0539,0.1645
-122.41600252480976,-271.63329120342405,-823.404006707017,0.4944,0.1972
889.3375419820272,162.56223409175027,-987.3290286444308,0.2271,0.903
-963.2023053785716,997.0447263158842,413.72566521254225,0.1647,0.5703
591.9523335883841,395.44239836103634,707.3036591120335,0.4206,0.4082
-532.7835620987618,914.3061898978754,-126.73662618266474,0.3847,0.3481
-973.2968673220583,-989.1128584956324,292.59653748025335,0.1812,0.2324
455.06678268336464,-384.20155157979013,-984.6241002230221,0.3356,0.7158
-439.2687487589044,-990.3382594359857,258.7576547778133,0.3569,0.685
144.75316506151898,985.6328736867918,-990.219318772879,0.189,0.5771
-123.31157451410002,473.0498077057771,-88.61208899853,0.7132,0.2824
-347.6069826052375,-816.6920144226735,-761.5700851148492,0.3248,0.2148
-664.0832751203938,517.9343712509453,430.9035040011013,0.4538,0.7825
321.9987933020152,828.6378900636689,-570.2586624372681,0.3902,0.5207
755.216068557289,-750.9555601829657,231.82733149690284,0.3707,0.3007
-716.8239293358054,906.8558562044295,351.3660330960711,0.3025,0.8149
-887.3586910742828,279.23803702990335,896.7015168304258,0.254,0.6378
209.35588854220828,-203.10013514728985,-181.8551763635112,0.8015,0.8658
-518.1215212196339,-887.5992160126807,-822.791247435711,0.2399,0.7007
-555.1299408751485,123.57907959208251,-943.1337105404052,0.3641,0.5
-979.1680279044175,225.9088753933995,340.70473958663933,0.3874,0.4921
14.571799670756604,-260.02650525755394,-443.78698411165976,0.7029,0.4833
-596.8678959607647,457.5433373121348,-826.2862052524424,0.3549,0.9674
-143.4664870555755,933.534478504816,784.3984983402995,0.2912,0.9369
780.9997979539039,-178.44408845808425,392.67849904224227,0.4849,0.2838
-667.6476462515545,-465.7158991909098,-918.2366147039842,0.2915,0.448
987.39384093584,-176.4312108591473,835.2932805085479,0.2464,0.5407
-539.4866410521581,549.256288658393,690.7700459362607,0.4028,0.2348
-54.55186440767784,581.938024332256,-946.7835156675042,0.3576,0.2572
771.1822635414446,480.81586269250784,-936.5286531891111,0.2466,0.14
731.3029517212049,527.0544265449557,719.8336410402599,0.334,0.6792
-124.54432285449377,551.2070305575564,314.3669398908828,0.6267,0.192
751.7382422713229,237.63536130350712,487.88118396626237,0.4647,0.234
407.2180104602253,421.0060323406833,-667.7972812700095,0.4872,0.8695
481.9834685957326,-473.43714749051526,557.0327018442913,0.4945,0.9958
-550.0588930923766,901.006467200978,148.555104167458,0.3845,0.426
780.533667509806,-576.0670283981017,-796.3352935755179,0.2754,0.3089
206.3086462683143,418.09817529876,676.8220080622284,0.5255,0.5288
-920.5585490339055,-443.6659614366396,688.5766616132362,0.2886,0.6257
967.8021179922057,222.32672572670708,435.19193512461516,0.374,0.461
599.1850066217767,150.4184661651143,-127.2963185740748,0.6358,0.7201
710.0161327814565,-470.26992967122555,-23.985851657690773,0.5081,0.476
755.370996578725,-588.1047174198577,179.05223202825027,0.4377,0.7063
26.21022924632848,-858.0525399785897,-112.37946766064465,0.5001,0.8292
-307.46881536386184,614.6072578496485,242.56815076455518,0.5792,0.9973
-657.6450460702454,-335.78008329296676,-633.8899598703367,0.4381,0.3313
235.3420010514842,-855.6514174524,807.5303045109501,0.3073,0.9422
-603.4304140179112,-865.0692675720843,856.0663407007692,0.2157,0.9781
51.55585738754007,-943.3621541376898,-167.3844044646304,0.446,0.3399
-717.7190711969458,-700.7053210604765,-354.12587334224145,0.3859,0.6975
-964.6930243531422,375.59128630614487,170.02512183009867,0.3943,0.7765
-87.72313560888517,-842.6974840595169,-368.55403400065256,0.4666,0.1744
278.8732640151511,-882.135562161773,206.16968827420283,0.4528,0.592
144.90874281208517,-113.4934490021235,709.3688398351621,0.5769,0.3461
-27.525346227222485,843.3767427728633,-273.25541639067774,0.4879,0.975
306.08100990902676,-217.7298547405726,-246.76165406387906,0.7405,0.6241
237.88685108437153,-180.91403271898196,190.0570822847219,0.7955,0.5687
-283.43040398177857,133.30732295014855,184.05744487952256,0.7903,0.4777
-456.15541570945004,152.38877194958445,-365.58532401427635,0.6512,0.1393
356.4084986670905,832.8570180888453,-107.32584206008892,0.4733,0.1421
498.9489406619375,5.244966423187066,500.45796121820376,0.592,0.4595
-763.5702843949119,345.891791678004,272.6141113223225,0.4911,0.7673
839.1457572940335,-400.7283360275959,3.8565857155792855,0.4631,0.9227
-734.0286339531744,-243.43971149580136,-975.7393324385744,0.2812,0.8591
222.07165284784492,790.3032842375787,-212.85322878399188,0.5104,0.3688
-300.48728713501305,671.6859737815078,612.966159573162,0.4471,0.993
844.5589405659339,639.739736383402,-630.8803938438978,0.2881,0.6463
882.5491110916985,248.7340824182918,913.4774755961034,0.2527,0.2998
968.7063340293821,-476.33496901268995,-534.384863786566,0.3046,0.9444
-167.14843669408253,245.40896076951003,-397.0541399483827,0.7138,0.5181
655.0630305465813,-494.9860406724531,-771.2003076643674,0.3496,0.562
720.0560009333442,990.6192533891551,543.0172618317563,0.2265,0.5087
945.5480225449526,27.036806758984994,-945.1986086682705,0.2279,0.6201
-683.4323895810501,627.1238824138479,-706.3840435000754,0.3269,0.6982
-868.7528976404355,-307.7600887466816,-602.948164185337,0.3641,0.5989
-412.2541500753101,713.9803978922262,-778.6994218789757,0.3452,0.9083
812.6681246152307,-283.4373163698816,-957.4220349428876,0.2567,0.4083
-651.9876899459518,-327.63022363845255,-289.41556531721767,0.5468,0.1034
875.3090912938526,42.731851433564316,-426.064184122185,0.4374,0.5474
143.88850110410408,582.5164737253269,-500.4508364766056,0.5489,0.4829
-321.94339763320295,-907.2542248421187,-976.218912403327,0.2084,0.9788
564.3827676277176,-557.8439370556896,-51.220595270838885,0.5409,0.6937
-85.85027210349062,322.1455323182943,-981.0603751562111,0.4018,0.1068
635.5676131856515,-787.447888800142,-884.6291068991618,0.224,0.2016
-935.7510838793551,628.7794246173239,-787.0452343843904,0.2062,0.861
-595.1756074702168,240.98424829609485,-333.7072815874719,0.5822,0.9165
515.4188233235898,44.331549043153245,-170.89295007152884,0.6854,0.6435
-758.2388151058858,-817.7436016914926,-342.38616697330576,0.3265,0.3855
751.7363173292188,738.9150178204279,847.0432861846944,0.2193,0.6182
64.67213599827937,-22.574068065313213,-908.7594337162226,0.4738,0.9883
835.6169134950633,95.42152890008765,915.6645852016163,0.2822,0.5711
-104.44843286977903,-709.4416503815733,-790.2224041918136,0.3839,0.1833
211.28725694811965,-888.3564618007065,621.7123783523532,0.3622,0.583
-782.4863781670101,816.9883185846888,-594.0425866639248,0.2623,0.1701
515.3071941009084,-659.157266691406,-710.2270482229893,0.3664,0.4141
366.83654804306025,294.38662273520094,-905.7092026877162,0.4108,0.4929
-317.57860049225803,-422.31153686875825,-576.6851826711761,0.5484,0.1088
746.7878537792612,-577.3789338123305,-186.073991819016,0.4445,0.3475
-467.403043820565,718.3767512126772,528.3715459708255,0.4187,0.9398
-175.79365608818205,453.31937316682433,299.00037034850357,0.6705,0.9637
-935.3783989595456,799.534158176366,299.26427649029324,0.2688,0.9447
-962.4209645163162,69.42354268278882,-913.1573820840513,0.233,0.2096
-748.1658343800617,482.0292259622047,792.3075913595835,0.312,0.7068
91.0812290403644,-699.0600159720834,399.3039921063878,0.5322,0.2039
-257.6572538705524,-266.7926936216445,675.0114828975088,0.5553,0.7534
43.268211845328096,335.122547412514,-593.2520924980671,0.6058,0.735
-327.0982886672093,457.8403597258948,-614.7070934784697,0.5189,0.7483
582.1419412690384,-328.9629046823808,842.3882374156219,0.3791,0.1315
-415.16089681070173,-693.6443306449028,-524.244781864739,0.4437,0.9944
151.6567759253203,-378.10026636239354,783.0329929216173,0.4904,0.7949
-309.34253257829505,-609.7178420571624,-739.484699233258,0.4185,0.6644
442.47384058692296,-620.1672884707572,499.63035461435834,0.474,0.1359
-45.17026921933984,734.2316781532179,-811.9835677817939,0.3674,0.5909
685.3449976532186,-186.4347085435594,-833.5658310603951,0.3677,0.3969
922.3059112839587,522.8157955829172,-271.04217381899036,0.3682,0.2073
-834.2442985688792,817.3386021340043,998.8815730657734,0.1127,0.7568
892.8334287134753,472.4516261854917,529.1083587279975,0.3416,0.1156
78.00092417544397,669.1917839234857,345.87084505077246,0.5628,0.4789
-639.7198858603117,-963.1899999799675,-482.16779929694576,0.2767,0.1291
214.76091471550967,646.4416543915979,187.65815833737906,0.5921,0.8853
474.1293760671326,-419.6254849358328,265.3018521700028,0.6037,0.7579
299.8849280236916,-993.106125973965,206.67078095467696,0.3893,0.5692
897.1489246788574,867.4351706755494,91.02613254322068,0.2776,0.8796
214.62266699418137,162.2876663955235,-578.6990390115516,0.6315,0.6033
-579.3145296200217,949.9943928903374,-185.5721922370626,0.3487,0.2869
215.21514814937382,-153.2965923320828,677.5929391466207,0.5801,0.7052
432.00867461711346,191.79861511230934,453.5235165899064,0.6218,0.2281
-687.3610784607876,540.6811365091428,860.4119325988765,0.2917,0.4358
-502.5882867766065,911.3994967975423,-409.5051097779982,0.3543,0.3253
751.5357398652106,-655.6005084498395,-188.30043751427002,0.414,0.5346
-25.757510977964216,964.3439428296301,612.2948231688688,0.3403,0.5314
-112.67758844356399,943.53849019884,997.5883004505895,0.2046,0.4648
-917.4948593006853,442.5216970350068,427.9531263005615,0.3621,0.2392
400.09416032693866,998.1229836872315,317.48628033990803,0.3527,0.9144
-292.6421153489083,398.74702388090395,759.1028333460893,0.4769,0.5068
-99.05774325132245,-944.862693110117,-543.1640700196222,0.3682,0.5253
-940.8637328129963,153.96313369252334,-939.9664981120748,0.227,0.6364
945.4119519999833,906.8209412361871,938.1273510784056,0.0697,0.3856
-50.61237875373672,254.96346627002595,188.31350955802054,0.8147,0.6158
-33.02148349932236,785.719852450108,-768.5373213621796,0.3652,0.9011
756.5177728175538,-417.3201800264876,434.73811074825767,0.4416,0.8389
612.3773357337127,-49.81571838845002,-741.185216919288,0.4442,0.4614
-907.9867864213464,-716.294661832607,-257.64560519336646,0.3159,0.3899
0.8515863487021988,-789.685060117664,-627.7944837302318,0.4176,0.9061
-958.3800457014779,761.4443083337815,-99.7657910505227,0.291,0.8012
603.5181553562179,976.2319584063521,353.03327623902555,0.3067,0.5966
763.740259924039,-384.29188674204727,812.777305528929,0.3189,0.2041
-185.51692776080552,-643.18014435925,-266.46188767759486,0.584,0.5539
373.92660582776693,-272.5643139334553,-734.8896014573468,0.4986,0.626
325.3232277499844,-306.9789168900505,7.993252697379376,0.7417,0.2528
-285.92687008191956,363.2806548615008,525.0613498841719,0.5961,0.2348
444.2396054465173,739.2528980378486,-35.82046871074067,0.5016,0.563
300.92379338325486,-344.76934532777875,907.320995096437,0.4133,0.5122
498.6389014295187,940.1958966864859,-674.1755439637498,0.2726,0.9527
-860.5066172789177,781.4752932828001,-832.0561699934066,0.1747,0.9959
-317.473351672934,996.9124467795557,156.59525424500248,0.3892,0.5302
-444.09913544959886,-917.0667330914117,-945.9199898771251,0.1973,0.57
914.1654324460137,186.77174435484335,-463.54852057245716,0.3985,0.2861
-379.65056825403383,-616.2122577565667,-423.2297024551084,0.5159,0.8295
-956.8393072176866,-436.1555808427702,-722.1753987555467,0.2635,0.7075
115.66083901872548,-636.7442055597987,806.1141021166154,0.4032,0.8
554.9725543613206,-67.25752490561979,451.37891173628395,0.5852,0.1266
672.3622234078571,797.4453933390043,989.2778931062353,0.17,0.9412
-226.30454557503833,369.1871895444913,631.1044408758655,0.5581,0.8831
-137.83886019720137,-587.9568676987266,217.50018340704355,0.6294,0.2089
510.0815529534393,600.3137720298848,956.9596930837718,0.2844,0.987
-198.03593074560547,-890.4804408758944,367.87206539728777,0.4321,0.6894
-370.74928411946723,-208.28266271217456,397.1301533071703,0.6641,0.3899
496.02272577442045,-284.95788645039363,101.04362322592465,0.6646,0.5517
971.7543149964126,-868.1015498235967,-631.5770609125859,0.164,0.9791
482.18782852222535,-378.47573521326285,19.6364740071773,0.6459,0.9136
-683.0338943254601,139.90267331986956,-919.0338110543048,0.334,0.9899
238.16133887538126,949.5588074331363,229.60836014891902,0.4195,0.4551
118.19669870942357,890.5663942481187,331.83853005881133,0.4471,0.3262
688.4823370080401,608.6333356938426,-888.6074256709271,0.262,0.5901
803.3565595659534,657.6769288502874,868.730130993491,0.2184,0.4378
772.0363937429745,976.659769861375,-933.949824137213,0.1015,0.5334
-275.61121711828366,477.3194489176401,-849.5171267962825,0.4153,0.8952
-104.96440666140745,-194.37137088629913,974.4732704577707,0.4231,0.9627
288.4884021327141,960.8876184583485,-928.554456247992,0.2108,0.7518
-909.696494188736,999.5368825042106,690.6556396460451,0.1237,0.953
-242.66177525448904,895.4971323013772,351.80907993793835,0.4271,0.9176
409.36053884201783,-591.8962012497253,482.86585634077005,0.4996,0.8031
-211.59603114157233,-946.3871851365433,-663.320594368584,0.3217,0.9784
-790.0716672267245,-719.6044520906039,658.0927919942446,0.2754,0.2202
-265.7223040656504,3.122589665329542,-345.8828749807359,0.7482,0.8741
796.4435128109155,102.49338477636661,226.59215267445643,0.5183,0.3689
-244.093681502604,418.00868720242465,-322.29422250036396,0.6642,0.4522
107.38122489433954,983.6155053127309,-254.52306372184137,0.4101,0.8453
487.80456593780946,922.8941758440885,999.1149884227984,0.1658,0.5737
-624.8499901345734,929.8910497971817,77.03664725527528,0.3517,0.4949
781.2309035324604,703.3018024140943,711.1278210268113,0.2673,0.1351
-736.0103297261494,619.5794150627783,-396.94410288013125,0.3991,0.4308
172.41179178282914,448.80597579503,324.79015973330934,0.665,0.1082
23.75053781367683,52.813830410241735,-508.9359439030063,0.7043,0.4792
384.83271595614656,-662.1512252721504,17.8214309983706,0.5577,0.18
-549.3496010151995,217.17700561336346,-158.67913814524547,0.6469,0.4652
-526.0934198534957,435.16797011240897,-999.8675627518141,0.301,0.6275
-216.73330078767685,-580.6647949181485,-91.29998634095739,0.6383,0.1839
-540.7303547572831,163.87214363667772,232.86781498116693,0.6472,0.8624
-493.08649753720135,973.032953949709,-987.4208134333775,0.1505,0.2082
-581.4260512041938,931.5628475000999,720.3179851775312,0.2418,0.4932
225.90188256453484,170.0816702996242,933.7183836835932,0.4367,0.1999
-523.1615305057815,841.2386687578366,747.4844060906485,0.2835,0.7162
-295.28844208394105,59.966519058801396,-967.2651919413767,0.4151,0.4427
571.0916038974583,878.7702174571305,-449.3271189690389,0.3416,0.3756
-277.94072568863567,-285.6202817560545,-926.1086814901516,0.4179,0.2273
977.8662420999015,-655.9352651079639,-803.644316974474,0.1769,0.1734
-874.5968032288985,-862.9918412546076,-36.855413563039406,0.2903,0.4119
492.896559373085,993.5744082597841,-644.4893433625346,0.2594,0.7243
261.31839121231087,-727.7576686352103,154.95670086824384,0.5447,0.4204
-608.9830555017635,-863.1635067237036,691.8966478843884,0.2709,0.9743
355.016283104374,750.156160869893,669.1659304228704,0.3845,0.5984
438.089411757858,-515.8062882425636,-773.0923780465326,0.4068,0.7007
292.788599533352,-328.3726110697123,610.3323096083056,0.5656,0.5697
191.4041343419442,-375.35269936595523,-974.0337582415821,0.3873,0.5534
-497.15927389382574,-562.1987614418179,699.7272610404007,0.4076,0.566
-727.8981720105098,-844.5692109723389,-188.76227487043718,0.3471,0.6263
-886.5190603631445,573.8949359955247,-345.7440159301284,0.3584,0.3282
141.55168235573387,-550.8669292959046,-474.4169316817257,0.5724,0.112
463.00932860330613,36.37626864027402,780.561572803424,0.4756,0.8909
417.0870312543882,-735.0432186819914,-316.77952156520246,0.4789,0.845
201.43310578774776,811.5320396851464,-693.9868949998913,0.3726,0.2725
-385.91679212027907,-785.6336231098446,737.6745112218023,0.3391,0.7642
-742.063458064476,564.8429731794038,113.73068720924084,0.4576,0.1906
328.41090772562507,-896.2465467908701,-74.25504990674472,0.4472,0.3375
497.668330141003,315.0837910067935,396.938519609095,0.5899,0.901
797.1501625374772,762.1418300206049,-212.64573156943652,0.3515,0.2041
-395.1111118135493,280.65061189397693,-802.9386757198391,0.4585,0.901
128.71764263786963,73.47911653572396,-871.1617991935683,0.4898,0.1436
611.5113299296931,837.4644139958746,381.62369017049673,0.3621,0.7155
522.6903342258358,676.2766641517762,-564.535731071953,0.4086,0.7468
202.20068722431347,996.9508870934021,-12.40561394613394,0.4126,0.8225
681.7767737719767,461.8375898725608,454.4434504286248,0.457,0.5312
-891.7745657633003,-64.36184082210787,-659.379634043069,0.3586,0.2981
-650.9028766232611,-380.29603687016686,529.4043136081414,0.4682,0.4261
-983.3828845204212,803.1370816555143,-119.90208657452945,0.2637,0.2179
-543.7294321987496,20.90193822813808,-683.9998700751435,0.4954,0.5825
918.491427269661,-619.1764594469948,514.7116647621367,0.2948,0.2934
